利潤率,記錄數,利潤 (bin),利潤,區域,國家/地區,城市,子類別,客戶名稱,折扣,數量,產品名稱,省/自治區,細分,製造商,訂單 Id,訂單日期,郵寄方式,郵寄日期,銷售額,類別
0.262297417,1,$0.00,$11.05,東南亞,Thailand,Bangkok,繫結器,Dario Medina,17%,4,"Wilson Jones Binder Covers, Durable",Bangkok,公司,Wilson,IN-2017-42094,2017/5/3,標準級,2017/5/9,$42,辦公用品
0.354602127,1,$0.00,$26.11,大洋洲,Australia,Brisbane,美術,Sample Company A,10%,3,"Binney & Smith Markers, Water Color",Queensland,總公司,Binney,IN-2019-76793,2019/9/11,一級,2019/9/13,$74,辦公用品
0.123240675,1,$0.00,$81.82,東南亞,Indonesia,Surabaya,椅子,Katrina Willman,27%,2,"Hon Executive Leather Armchair, Adjustable",Jawa Timur,消費者,Hon,IN-2018-22823,2018/8/3,標準級,2018/8/7,$664,傢具
0.149904882,1,$0.00,$16.95,東南亞,Indonesia,Surabaya,美術,Katrina Willman,27%,3,"Binney & Smith Canvas, Easy-Erase",Jawa Timur,消費者,Binney,IN-2018-22823,2018/8/3,標準級,2018/8/7,$113,辦公用品
-0.020496561,1,-$111.00,-$1.06,東南亞,Indonesia,Surabaya,用品,Katrina Willman,47%,3,"Stiletto Box Cutter, Serrated",Jawa Timur,消費者,Stiletto,IN-2018-22823,2018/8/3,標準級,2018/8/7,$52,辦公用品
0.159940209,1,$111.00,$154.08,中亞,India,Faridabad,複製器,Cindy Stewart,0%,4,"Sharp Copy Machine, Color",Haryana,消費者,Sharp,IN-2019-57984,2019/6/18,二級,2019/6/23,$963,技術
0.419320594,1,$0.00,$23.70,中亞,India,Rajkot,繫結器,Harry Greene,0%,2,"Cardinal 3-Hole Punch, Clear",Gujarat,消費者,Cardinal,IN-2019-54694,2019/12/1,標準級,2019/12/5,$57,辦公用品
0.379992803,1,$111.00,$190.08,中亞,India,Rajkot,電話,Harry Greene,0%,3,"Nokia Audio Dock, with Caller ID",Gujarat,消費者,Nokia,IN-2019-54694,2019/12/1,標準級,2019/12/5,$500,技術
0.219964664,1,$0.00,$52.29,中亞,India,Rajkot,紙張,Harry Greene,0%,7,"SanDisk Note Cards, Multicolor",Gujarat,消費者,SanDisk,IN-2019-54694,2019/12/1,標準級,2019/12/5,$238,辦公用品
0.249829352,1,$0.00,$10.98,中亞,India,Rajkot,用具,Harry Greene,0%,1,"Deflect-O Door Stop, Black",Gujarat,消費者,Deflect,IN-2019-54694,2019/12/1,標準級,2019/12/5,$44,傢具
0.252972530,1,$0.00,$55.53,東南亞,Philippines,Manila,用具,Elpida Rittenbach,25%,6,"Rubbermaid Clock, Erganomic",Metro Manila,公司,Rubbermaid,IN-2017-44705,2017/11/8,標準級,2017/11/12,$220,傢具
-0.106666667,1,-$111.00,-$74.40,東南亞,Philippines,Manila,椅子,Elpida Rittenbach,25%,2,"Office Star Executive Leather Armchair, Adjustable",Metro Manila,公司,Office Star,IN-2017-44705,2017/11/8,標準級,2017/11/12,$698,傢具
0.262432796,1,$111.00,$112.46,北亞,South Korea,Daegu,椅子,John Lucas,20%,4,"Novimex Rocking Chair, Adjustable",Daegu,消費者,Novimex,IN-2017-18469,2017/9/13,標準級,2017/9/20,$429,傢具
0.478672986,1,$0.00,$27.27,北亞,China,Shenyang,繫結器,Bryan Mills,0%,9,"Avery Index Tab, Clear",Liaoning,消費者,Avery,IN-2017-31944,2017/9/26,標準級,2017/10/2,$57,辦公用品
0.458149780,1,$0.00,$28.08,北亞,China,Shenyang,繫結器,Bryan Mills,0%,9,"Wilson Jones Index Tab, Recycled",Liaoning,消費者,Wilson,IN-2017-31944,2017/9/26,標準級,2017/10/2,$61,辦公用品
0.118863514,1,$0.00,$1.39,東南亞,Vietnam,Ho Chi Minh City,系固件,Robert Marley,17%,1,"OIC Thumb Tacks, Bulk Pack",Ho Chí Minh City,總公司,Other,IN-2017-33064,2017/5/3,標準級,2017/5/9,$12,辦公用品
0.096353813,1,$0.00,$45.55,東南亞,Vietnam,Ho Chi Minh City,器具,Robert Marley,17%,1,"KitchenAid Stove, Black",Ho Chí Minh City,總公司,KitchenAid,IN-2017-33064,2017/5/3,標準級,2017/5/9,$473,辦公用品
-0.018945411,1,-$111.00,-$3.08,東南亞,Vietnam,Ho Chi Minh City,配件,Robert Marley,47%,3,"Memorex Memory Card, Bluetooth",Ho Chí Minh City,總公司,Memorex,IN-2017-33064,2017/5/3,標準級,2017/5/9,$163,技術
0.226317033,1,$0.00,$6.90,東南亞,Vietnam,Ho Chi Minh City,標籤,Robert Marley,17%,3,"Avery Shipping Labels, 5000 Label Set",Ho Chí Minh City,總公司,Avery,IN-2017-33064,2017/5/3,標準級,2017/5/9,$30,辦公用品
-0.158211181,1,-$111.00,-$10.18,東南亞,Indonesia,Malang,繫結器,Toby Carlisle,17%,5,"Acco Binder, Recycled",Jawa Timur,消費者,Acco,ID-2019-28913,2019/8/7,標準級,2019/8/12,$64,辦公用品
0.119624707,1,$0.00,$13.77,中亞,India,Bangalore,用品,Steven Ward,0%,3,"Elite Trimmer, Serrated",Karnataka,公司,Elite,IN-2019-44264,2019/10/18,標準級,2019/10/23,$115,辦公用品
0.499288762,1,$0.00,$31.59,中亞,India,Bangalore,紙張,Steven Ward,0%,3,"Green Bar Memo Slips, 8.5 x 11",Karnataka,公司,Green Bar,IN-2019-44264,2019/10/18,標準級,2019/10/23,$63,辦公用品
0.459945005,1,$0.00,$75.27,中亞,India,Bangalore,椅子,Steven Ward,0%,1,"Hon Swivel Stool, Red",Karnataka,公司,Hon,IN-2019-44264,2019/10/18,標準級,2019/10/23,$164,傢具
0.269997270,1,$0.00,$29.67,中亞,India,Bangalore,用具,Steven Ward,0%,1,"Rubbermaid Frame, Black",Karnataka,公司,Rubbermaid,IN-2019-44264,2019/10/18,標準級,2019/10/23,$110,傢具
0.189873418,1,$0.00,$36.90,中亞,India,Bangalore,器具,Steven Ward,0%,2,"Hoover Blender, Silver",Karnataka,公司,Hoover,IN-2019-44264,2019/10/18,標準級,2019/10/23,$194,辦公用品
0.109994712,1,$111.00,$112.32,北亞,China,Shanghai,椅子,Nona Balk,0%,6,"SAFCO Swivel Stool, Set of Two",Shanghai,公司,Safco,IN-2018-63486,2018/8/8,當日,2018/8/8,"$1,021",傢具
-0.840191596,1,-$333.00,-$231.54,中亞,Pakistan,Lahore,儲存具,Darrin Sayre,50%,4,"Fellowes File Cart, Industrial",Punjab,總公司,Fellowes,ID-2016-68834,2016/4/20,標準級,2016/4/25,$276,辦公用品
0.119978575,1,$0.00,$60.48,北亞,Japan,Fujisawa,書架,Greg Hansen,0%,3,"Sauder 3-Shelf Cabinet, Pine",Kanagawa,消費者,Sauder,IN-2018-17545,2018/1/30,標準級,2018/2/4,$504,傢具
-0.339622642,1,-$111.00,-$11.34,東南亞,Indonesia,Depok,信封,Pauline Webber,47%,3,"Cameo Peel and Seal, Set of 50",Yogyakarta,公司,Cameo,ID-2017-66643,2017/4/27,標準級,2017/5/1,$33,辦公用品
0.273599851,1,$0.00,$52.85,東南亞,Indonesia,Depok,椅子,Pauline Webber,27%,3,"SAFCO Steel Folding Chair, Adjustable",Yogyakarta,公司,Safco,ID-2017-66643,2017/4/27,標準級,2017/5/1,$193,傢具
0.069913749,1,$111.00,$124.02,北亞,China,Shanghai,複製器,Nathan Gelder,0%,6,"Sharp Fax Machine, Laser",Shanghai,消費者,Sharp,IN-2016-28143,2016/12/10,標準級,2016/12/15,"$1,774",技術
0.299691730,1,$0.00,$67.08,大洋洲,Australia,Perth,美術,Maureen Gastineau,10%,5,"Stanley Canvas, Easy-Erase",Western Australia,總公司,Stanley,IN-2016-68526,2016/7/19,標準級,2016/7/24,$224,辦公用品
0.177475141,1,$0.00,$19.70,大洋洲,Australia,Perth,儲存具,Maureen Gastineau,10%,2,"Rogers Trays, Blue",Western Australia,總公司,Rogers,IN-2016-68526,2016/7/19,標準級,2016/7/24,$111,辦公用品
0.299465241,1,$0.00,$107.52,北亞,China,Siping,紙張,Bobby Odegard,0%,8,"Xerox Cards & Envelopes, Recycled",Jilin,消費者,Xerox,IN-2019-49619,2019/12/4,一級,2019/12/7,$359,辦公用品
0.144421629,1,$0.00,$5.70,大洋洲,Australia,Rockhampton,繫結器,Sarah Jordon,10%,3,"Acco Binder, Clear",Queensland,消費者,Acco,IN-2019-25196,2019/1/4,標準級,2019/1/9,$39,辦公用品
-0.000690131,1,-$111.00,-$0.05,大洋洲,Australia,Rockhampton,美術,Sarah Jordon,10%,6,"Boston Pens, Easy-Erase",Queensland,消費者,Boston,IN-2019-25196,2019/1/4,標準級,2019/1/9,$78,辦公用品
0.132334582,1,$0.00,$28.62,大洋洲,Australia,Rockhampton,美術,Sarah Jordon,10%,9,"BIC Markers, Easy-Erase",Queensland,消費者,BIC,IN-2019-25196,2019/1/4,標準級,2019/1/9,$216,辦公用品
0.099715100,1,$0.00,$6.30,大洋洲,Australia,Toowoomba,信封,Peter Bühler,10%,3,"Cameo Peel and Seal, Security-Tint",Queensland,消費者,Cameo,IN-2019-31874,2019/1/21,標準級,2019/1/25,$63,辦公用品
0.429012346,1,$0.00,$7.51,大洋洲,Australia,Toowoomba,標籤,Peter Bühler,10%,3,"Hon Round Labels, Alphabetical",Queensland,消費者,Hon,IN-2019-31874,2019/1/21,標準級,2019/1/25,$17,辦公用品
0.355495251,1,$0.00,$84.89,大洋洲,Australia,Toowoomba,電話,Peter Bühler,10%,3,"Cisco Headset, with Caller ID",Queensland,消費者,Cisco,IN-2019-31874,2019/1/21,標準級,2019/1/25,$239,技術
0.036144578,1,$0.00,$2.09,東南亞,Indonesia,Yogyakarta,儲存具,Kelly Lampkin,17%,3,"Tenex Folders, Single Width",Yogyakarta,公司,Tenex,IN-2019-74476,2019/8/16,二級,2019/8/21,$58,辦公用品
-0.268171976,1,-$111.00,-$12.74,東南亞,Indonesia,Yogyakarta,標籤,Kelly Lampkin,47%,7,"Hon Color Coded Labels, Laser Printer Compatible",Yogyakarta,公司,Hon,IN-2019-74476,2019/8/16,二級,2019/8/21,$48,辦公用品
0.029090909,1,$0.00,$4.32,北亞,China,Weifang,儲存具,Zuschuss Carroll,0%,9,"Tenex Box, Blue",Shandong,消費者,Tenex,IN-2017-69821,2017/5/17,二級,2017/5/19,$149,辦公用品
0.449887387,1,$0.00,$95.88,中亞,India,Pune,儲存具,Brooke Gillingham,0%,4,"Tenex Trays, Wire Frame",Maharashtra,公司,Tenex,IN-2017-59874,2017/6/12,二級,2017/6/16,$213,辦公用品
0.12,1,$0.00,$19.98,中亞,India,Pune,機器,Brooke Gillingham,0%,2,"Panasonic Phone, White",Maharashtra,公司,Panasonic,IN-2017-59874,2017/6/12,二級,2017/6/16,$167,技術
0,1,$0.00,$0.00,中亞,India,Pune,信封,Brooke Gillingham,0%,3,"GlobeWeis Clasp Envelope, Set of 50",Maharashtra,公司,GlobeWeis,IN-2017-59874,2017/6/12,二級,2017/6/16,$30,辦公用品
0.15,1,$0.00,$48.87,中亞,India,Pune,用具,Brooke Gillingham,0%,3,"Tenex Frame, Erganomic",Maharashtra,公司,Tenex,IN-2017-59874,2017/6/12,二級,2017/6/16,$326,傢具
0.038543897,1,$0.00,$3.24,中亞,India,Pune,繫結器,Brooke Gillingham,0%,6,"Ibico Binder Covers, Recycled",Maharashtra,公司,BIC,IN-2017-59874,2017/6/12,二級,2017/6/16,$84,辦公用品
0.301199191,1,$0.00,$64.21,東南亞,Indonesia,Balikpapan,儲存具,Brad Thomas,17%,2,"Smead File Cart, Single Width",Kalimantan Timur,總公司,Smead,IN-2019-16061,2019/10/14,標準級,2019/10/19,$213,辦公用品
-0.775656083,1,-$111.00,-$18.43,東南亞,Indonesia,Balikpapan,紙張,Brad Thomas,47%,2,"Enermax Message Books, Recycled",Kalimantan Timur,總公司,Enermax,IN-2019-16061,2019/10/14,標準級,2019/10/19,$24,辦公用品
0.118231166,1,$0.00,$2.68,東南亞,Indonesia,Balikpapan,繫結器,Brad Thomas,17%,2,"Ibico Binder Covers, Economy",Kalimantan Timur,總公司,BIC,IN-2019-16061,2019/10/14,標準級,2019/10/19,$23,辦公用品
-0.248474608,1,-$111.00,-$12.71,東南亞,Indonesia,Balikpapan,信封,Brad Thomas,47%,8,"Jiffy Clasp Envelope, with clear poly window",Kalimantan Timur,總公司,Jiffy,IN-2019-16061,2019/10/14,標準級,2019/10/19,$51,辦公用品
0.348747592,1,$0.00,$10.86,中亞,India,Ujjain,儲存具,Catherine Glotzbach,0%,2,"Tenex Box, Wire Frame",Madhya Pradesh,總公司,Tenex,IN-2019-75911,2019/4/17,標準級,2019/4/21,$31,辦公用品
0.368231047,1,$0.00,$12.24,中亞,India,Ujjain,紙張,Catherine Glotzbach,0%,2,"SanDisk Parchment Paper, Recycled",Madhya Pradesh,總公司,SanDisk,IN-2019-75911,2019/4/17,標準級,2019/4/21,$33,辦公用品
0.229979466,1,$0.00,$3.36,北亞,China,Xianyang,繫結器,David Smith,0%,1,"Acco Binder, Clear",Shaanxi,公司,Acco,IN-2016-49276,2016/8/12,二級,2016/8/14,$15,辦公用品
0.399984143,1,$222.00,$302.70,北亞,China,Xianyang,複製器,David Smith,0%,2,"Hewlett Wireless Fax, High-Speed",Shaanxi,公司,Hewlett,IN-2016-49276,2016/8/12,二級,2016/8/14,$757,技術
0.329974811,1,$0.00,$31.44,北亞,China,Xianyang,用品,David Smith,0%,2,"Fiskars Shears, High Speed",Shaanxi,公司,Fiskars,IN-2016-49276,2016/8/12,二級,2016/8/14,$95,辦公用品
0.269970845,1,$0.00,$97.23,北亞,China,Xianyang,繫結器,David Smith,0%,7,"Acco Binding Machine, Recycled",Shaanxi,公司,Acco,IN-2016-49276,2016/8/12,二級,2016/8/14,$360,辦公用品
0.166609896,1,$0.00,$88.04,大洋洲,Australia,Newcastle,複製器,Charles McCrossin,10%,4,"Canon Ink, Digital",New South Wales,消費者,Canon,IN-2019-31223,2019/8/5,一級,2019/8/6,$528,技術
-0.698272222,1,-$222.00,-$118.56,東南亞,Indonesia,Bandung,桌子,Henry MacAllister,47%,1,"Bevis Coffee Table, Adjustable Height",Jawa Barat,消費者,Bevis,ID-2019-79957,2019/6/10,二級,2019/6/14,$170,傢具
0.333256520,1,$0.00,$104.12,大洋洲,Australia,Sydney,機器,Beth Paige,10%,2,"Konica Card Printer, White",New South Wales,消費者,Konica,IN-2017-31608,2017/10/4,標準級,2017/10/8,$312,技術
0.469589816,1,$0.00,$79.68,中亞,Afghanistan,Kandahar,用具,Cathy Armstrong,0%,4,"Rubbermaid Door Stop, Erganomic",Kandahar,總公司,Rubbermaid,IN-2019-29767,2019/3/22,標準級,2019/3/29,$170,傢具
0.039760915,1,$0.00,$13.77,中亞,Afghanistan,Kandahar,機器,Cathy Armstrong,0%,3,"Epson Receipt Printer, White",Kandahar,總公司,Epson,IN-2019-29767,2019/3/22,標準級,2019/3/29,$346,技術
0.139952447,1,$0.00,$102.42,中亞,Afghanistan,Kandahar,書架,Cathy Armstrong,0%,2,"Ikea Library with Doors, Mobile",Kandahar,總公司,Ikea,IN-2019-29767,2019/3/22,標準級,2019/3/29,$732,傢具
0.339880656,1,$333.00,$369.09,北亞,China,Qingdao,機器,Frank Merwin,0%,9,"Konica Receipt Printer, White",Shandong,總公司,Konica,IN-2016-56451,2016/10/9,標準級,2016/10/16,"$1,086",技術
0.009648518,1,$0.00,$0.84,北亞,China,Qingdao,椅子,Frank Merwin,0%,2,"Novimex Bag Chairs, Black",Shandong,總公司,Novimex,IN-2016-56451,2016/10/9,標準級,2016/10/16,$87,傢具
0.1,1,$0.00,$14.49,中亞,India,Raipur,繫結器,Alyssa Tate,0%,3,"Avery Binding Machine, Clear",Chhattisgarh,總公司,Avery,IN-2016-50445,2016/12/27,一級,2016/12/29,$145,辦公用品
0.299743261,1,$0.00,$42.03,北亞,China,Wenzhou,美術,Larry Tron,0%,3,"Sanford Sketch Pad, Fluorescent",Zhejiang,消費者,Sanford,IN-2016-50095,2016/11/1,標準級,2016/11/5,$140,辦公用品
0.409214092,1,$0.00,$22.65,中亞,India,Bangalore,繫結器,Marina Lichtenstein,0%,5,"Avery Binder Covers, Economy",Karnataka,公司,Avery,IN-2017-52076,2017/6/28,標準級,2017/7/3,$55,辦公用品
0.179699248,1,$0.00,$14.34,中亞,India,Bangalore,椅子,Marina Lichtenstein,0%,1,"Novimex Steel Folding Chair, Black",Karnataka,公司,Novimex,IN-2017-52076,2017/6/28,標準級,2017/7/3,$80,傢具
-0.201550388,1,-$111.00,-$14.35,大洋洲,Australia,Canberra,紙張,Eugene Moren,40%,4,"Green Bar Computer Printout Paper, Recycled",Australian Capital Territory,總公司,Green Bar,ID-2018-43025,2018/5/30,一級,2018/5/31,$71,辦公用品
-0.549865229,1,-$111.00,-$35.25,東南亞,Indonesia,Medan,標籤,Joy Daniels,47%,12,"Hon Removable Labels, Laser Printer Compatible",Sumatera Utara,消費者,Hon,ID-2017-50123,2017/11/30,標準級,2017/12/5,$64,辦公用品
-0.588877855,1,-$111.00,-$19.57,東南亞,Indonesia,Medan,信封,Joy Daniels,47%,5,"Kraft Clasp Envelope, with clear poly window",Sumatera Utara,消費者,Kraft,ID-2017-50123,2017/11/30,標準級,2017/12/5,$33,辦公用品
0.149984881,1,$111.00,$208.32,東南亞,Singapore,Singapore,儲存具,Paul Stevenson,0%,7,"Smead Lockers, Blue",Downtown Core,總公司,Smead,ID-2017-54743,2017/9/7,標準級,2017/9/11,"$1,389",辦公用品
0.269641125,1,$0.00,$25.02,東南亞,Singapore,Singapore,信封,Paul Van Hugh,0%,3,"GlobeWeis Manila Envelope, with clear poly window",Downtown Core,總公司,GlobeWeis,IN-2019-38930,2019/7/29,當日,2019/7/29,$93,辦公用品
0.033185543,1,$0.00,$14.82,大洋洲,Australia,Wollongong,複製器,Bruce Degenhardt,10%,4,"Sharp Ink, Digital",New South Wales,消費者,Sharp,IN-2016-70269,2016/9/1,標準級,2016/9/5,$447,技術
-0.092150171,1,-$111.00,-$2.19,大洋洲,Australia,Wollongong,系固件,Bruce Degenhardt,10%,3,"OIC Staples, Assorted Sizes",New South Wales,消費者,Other,IN-2016-70269,2016/9/1,標準級,2016/9/5,$24,辦公用品
0.410364600,1,$0.00,$56.90,大洋洲,Australia,Wollongong,繫結器,Bruce Degenhardt,10%,5,"Ibico 3-Hole Punch, Recycled",New South Wales,消費者,BIC,IN-2016-70269,2016/9/1,標準級,2016/9/5,$139,辦公用品
0.4,1,$0.00,$72.72,中亞,India,Hubli,繫結器,David Bremer,0%,6,"Cardinal 3-Hole Punch, Durable",Karnataka,公司,Cardinal,IN-2017-37362,2017/6/28,標準級,2017/7/3,$182,辦公用品
0.47,1,$222.00,$270.72,東南亞,Singapore,Singapore,椅子,Paul Van Hugh,0%,8,"Harbour Creations Chairmat, Red",Downtown Core,總公司,Harbour Creations,IN-2019-38930,2019/7/29,當日,2019/7/29,$576,傢具
0.219656992,1,$0.00,$19.98,北亞,China,Suzhou,美術,Liz Preis,0%,2,"Sanford Sketch Pad, Blue",Gansu,消費者,Sanford,IN-2018-49318,2018/6/4,二級,2018/6/9,$91,辦公用品
0.469934715,1,$333.00,$369.27,北亞,China,Suzhou,複製器,Liz Preis,0%,3,"Brother Copy Machine, Laser",Gansu,消費者,Brother,IN-2018-49318,2018/6/4,二級,2018/6/9,$786,技術
0.189735614,1,$0.00,$32.94,中亞,India,New Delhi,儲存具,Ralph Kennedy,0%,3,"Fellowes Trays, Industrial",Delhi,消費者,Fellowes,IN-2018-15732,2018/10/2,一級,2018/10/5,$174,辦公用品
0.288713911,1,$0.00,$3.30,中亞,India,New Delhi,標籤,Ralph Kennedy,0%,1,"Smead Shipping Labels, Alphabetical",Delhi,消費者,Smead,IN-2018-15732,2018/10/2,一級,2018/10/5,$11,辦公用品
0.379524887,1,$111.00,$140.91,北亞,China,Guilin,用具,Tracy Poddar,0%,7,"Advantus Photo Frame, Duo Pack",Guangxi,公司,Advantus,IN-2017-17888,2017/9/20,一級,2017/9/22,$371,傢具
0.038543897,1,$0.00,$1.62,北亞,China,Guilin,繫結器,Tracy Poddar,0%,3,"Ibico Binder Covers, Recycled",Guangxi,公司,BIC,IN-2017-17888,2017/9/20,一級,2017/9/22,$42,辦公用品
0.5,1,$0.00,$13.98,北亞,China,Guilin,系固件,Tracy Poddar,0%,2,"Stockwell Rubber Bands, Assorted Sizes",Guangxi,公司,Stockwell,IN-2017-17888,2017/9/20,一級,2017/9/22,$28,辦公用品
0.468965517,1,$0.00,$16.32,北亞,China,Guilin,紙張,Tracy Poddar,0%,2,"Xerox Parchment Paper, 8.5 x 11",Guangxi,公司,Xerox,IN-2017-17888,2017/9/20,一級,2017/9/22,$35,辦公用品
0.299983945,1,$888.00,$941.69,大洋洲,Australia,Perth,書架,Chris McAfee,10%,8,"Sauder Classic Bookcase, Traditional",Western Australia,消費者,Sauder,IN-2019-23880,2019/6/16,標準級,2019/6/21,"$3,139",傢具
0.442978599,1,$0.00,$13.60,大洋洲,Australia,Perth,標籤,Chris McAfee,10%,3,"Hon Shipping Labels, Laser Printer Compatible",Western Australia,消費者,Hon,IN-2019-23880,2019/6/16,標準級,2019/6/21,$31,辦公用品
-0.055680227,1,-$111.00,-$34.84,大洋洲,Australia,Brisbane,書架,Jeremy Ellison,10%,4,"Bush Floating Shelf Set, Mobile",Queensland,消費者,Bush,ID-2016-60938,2018/1/1,一級,2018/1/3,$626,傢具
0.066012671,1,$0.00,$2.91,大洋洲,Australia,Geelong,美術,Benjamin Patterson,10%,1,"BIC Sketch Pad, Easy-Erase",Victoria,消費者,BIC,IN-2018-12239,2018/1/17,二級,2018/1/19,$44,辦公用品
-0.077899357,1,-$111.00,-$31.52,大洋洲,Australia,Geelong,配件,Benjamin Patterson,10%,4,"SanDisk Memory Card, Bluetooth",Victoria,消費者,SanDisk,IN-2018-12239,2018/1/17,二級,2018/1/19,$405,技術
0.039968279,1,$0.00,$45.36,中亞,India,Jabalpur,複製器,Frank Gastineau,0%,3,"Canon Wireless Fax, Digital",Madhya Pradesh,總公司,Canon,IN-2017-47008,2017/8/24,標準級,2017/8/30,"$1,135",技術
0.139639640,1,$0.00,$61.38,中亞,India,Jabalpur,電話,Frank Gastineau,0%,6,"Apple Headset, with Caller ID",Madhya Pradesh,總公司,Apple,IN-2017-47008,2017/8/24,標準級,2017/8/30,$440,技術
0.189931350,1,$111.00,$144.42,中亞,India,Jabalpur,複製器,Frank Gastineau,0%,2,"Hewlett Wireless Fax, Laser",Madhya Pradesh,總公司,Hewlett,IN-2017-47008,2017/8/24,標準級,2017/8/30,$760,技術
0,1,$0.00,$0.00,中亞,India,Jabalpur,繫結器,Frank Gastineau,0%,2,"Ibico Binding Machine, Clear",Madhya Pradesh,總公司,BIC,IN-2017-47008,2017/8/24,標準級,2017/8/30,$102,辦公用品
0.269685039,1,$0.00,$41.10,中亞,India,Jabalpur,紙張,Frank Gastineau,0%,5,"Xerox Computer Printout Paper, 8.5 x 11",Madhya Pradesh,總公司,Xerox,IN-2017-47008,2017/8/24,標準級,2017/8/30,$152,辦公用品
-0.175032713,1,-$222.00,-$173.36,北亞,South Korea,Seoul,書架,Karl Braun,20%,3,"Bush Classic Bookcase, Traditional",Seoul,消費者,Bush,ID-2017-79789,2017/5/29,標準級,2017/6/3,$990,傢具
0.328947368,1,$0.00,$8.25,中亞,India,Sangli,用品,Craig Molinari,0%,1,"Stiletto Letter Opener, Steel",Maharashtra,公司,Stiletto,IN-2019-72313,2019/7/23,一級,2019/7/25,$25,辦公用品
0.409679618,1,$0.00,$54.09,中亞,India,Sangli,用具,Craig Molinari,0%,3,"Deflect-O Door Stop, Duo Pack",Maharashtra,公司,Deflect,IN-2019-72313,2019/7/23,一級,2019/7/25,$132,傢具
0.449781659,1,$0.00,$18.54,中亞,India,Sangli,紙張,Craig Molinari,0%,3,"Eaton Memo Slips, Premium",Maharashtra,公司,Eaton,IN-2019-72313,2019/7/23,一級,2019/7/25,$41,辦公用品
-0.547191764,1,-$111.00,-$74.78,東南亞,Indonesia,Manado,配件,Pauline Chand,47%,1,"SanDisk Router, Programmable",Sulawesi Utara,總公司,SanDisk,ID-2018-61736,2018/12/3,一級,2018/12/6,$137,技術
-0.169130719,1,-$111.00,-$23.03,東南亞,Indonesia,Manado,儲存具,Pauline Chand,17%,3,"Tenex Trays, Industrial",Sulawesi Utara,總公司,Tenex,ID-2018-61736,2018/12/3,一級,2018/12/6,$136,辦公用品
0.469248292,1,$0.00,$37.08,北亞,Japan,Tokyo,紙張,Susan Vittorini,0%,3,"Xerox Computer Printout Paper, Premium",Tokyo,消費者,Xerox,IN-2017-78375,2017/9/29,二級,2017/10/3,$79,辦公用品
0.419786096,1,$0.00,$47.10,北亞,China,Guangzhou,配件,Mitch Gastineau,0%,1,"Enermax Memory Card, Erganomic",Guangdong,公司,Enermax,IN-2016-60539,2016/10/15,標準級,2016/10/21,$112,技術
0.189973615,1,$0.00,$4.32,北亞,China,Guangzhou,美術,Mitch Gastineau,0%,2,"Sanford Pens, Easy-Erase",Guangdong,公司,Sanford,IN-2016-60539,2016/10/15,標準級,2016/10/21,$23,辦公用品
0.109857356,1,$0.00,$92.88,北亞,China,Guangzhou,椅子,Mitch Gastineau,0%,6,"Office Star Rocking Chair, Red",Guangdong,公司,Office Star,IN-2016-60539,2016/10/15,標準級,2016/10/21,$845,傢具
